HITId,WorkerId,WorkTimeInSeconds,key,english,hindi,rating
35YHTYFL2LGWLJBVZXQECT32XOBFV9,A111ZFNLXK1TCO,238,gif,a basketball player is dancing while he is on the floor,ஒருவன் தரையில் நடனம் ஆடிக் கொண்டு இருக்கிறார்,4
35YHTYFL2LGWLJBVZXQECT32XOBFV9,A111ZFNLXK1TCO,238,image,A brown goat takes a bite from a spoon.,அந்த மிருகம் கரண்டியில் உள்ள ஒருவகை உணவை சாப்பிடுகின்றது,4
35YHTYFL2LGWLJBVZXQECT32XOBFV9,A111ZFNLXK1TCO,238,gif,a man is a tossing a cat at another man,ஒருவன் பூனையை தூக்கி வீசுகிறான்,4
35YHTYFL2LGWLJBVZXQECT32XOBFV9,A111ZFNLXK1TCO,238,image,A man in a white shirt and black hat exits a door.,இந்த தொப்பி அணிந்த மனிதர் தன்னுடைய பாட்டிலை வைத்து விரைவாக செல்ல நடக்கின்றார்,2
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,image,A man wearing a white towel on his shoulder is smirking off into the distance.,"வால் தோற்றம்,சட்டை அணிய வேண்டாம்,அவரது உடலைக் காட்டும்,இடது பக்கத்தில் குளியல் துண்டு",1
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a girl wearing a leather jacket is dancing behind a man.,கருப்பு நிற உடை அணிந்த பெண் ஆடிக்கொண்டே சிவப்பு உடையில் இருக்கும் ஆணின் அருகில் வருகிறார்.,2
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a white woman is applying lipstick to her lips,அவள் உதட்டுக்கு சாயம் பூசி கொண்டு இருக்கிறாள்,3
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a woman is holding a lit cigarette in her hand.,ஒரு பெண் பார்த்து சிரிக்கிறாள்,1
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a person is putting a scoop of ice cream into a drink,ஒருவன் ஐஸ் கிரீம் தடவுகிறான்,2
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a woman is holding a red cup and dancing.,ஒரு பெண் கையில் கோப்பையுடன் நடனமாடுகிறார்.,4
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a basketball player is dancing while he is on the floor,ஒருவன் தரையில் நடனம் ஆடிக் கொண்டு இருக்கிறார்,3
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,image,A brown goat takes a bite from a spoon.,அந்த மிருகம் கரண்டியில் உள்ள ஒருவகை உணவை சாப்பிடுகின்றது,2
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,gif,a man is a tossing a cat at another man,ஒருவன் பூனையை தூக்கி வீசுகிறான்,3
35YHTYFL2LGWLJBVZXQECT32XOBFV9,AVYMEI908YXCT,721,image,A man in a white shirt and black hat exits a door.,இந்த தொப்பி அணிந்த மனிதர் தன்னுடைய பாட்டிலை வைத்து விரைவாக செல்ல நடக்கின்றார்,1
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,gif,a man in a white suit is playing a guitar.,அவன் இசைத்து கொண்டு இருக்கிறான்,4
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,gif,a couple of boys are doing push-ups on stage.,வேலை நடனம் ஆனால் பொழுதுபோக்கு உடற்பயிற்சி,2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,A person's hand is holding a scooper and putting ice cream into a glass of root beer.,சுவையான குளு குளு கட்டி,1
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,A man in blue jeans and a brown jacket looks into a bag.,"மரங்கள் அடர்ந்த வனப்பகுதியில், ஆண் ஒருவர் கைப்பையை குனிந்து திறக்கிறார்.",2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,A man white had and black tie is smoking from a pipe.,கறுப்புத் திட்டு தொப்பி அணிந்த அதிகாரி கூர்மையாக ஒரு விஷயத்தைப் பார்த்தார்.,2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,someone standing on a stage in front of other people close to a microphone,ஆண்கள் பனி சறுக்கு விளையாட்டு  விளையாடுகிறார்கள்.,2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,A dark haired woman is applying lipstick.,சிவப்பு நிற லிப்ஸ்டிக் பயன்படுத்தி ஒரு அழகான பெண் ஒப்பனை பெறுகிறார்.,3
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,gif,a man is laughing while holding a gun,ஒரு மனிதன் துப்பாக்கியை சிரித்துக்கொண்டே பயன்படுத்துகிறான்,4
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,image,A person is taking a drink from a bottle while outside,நல்ல சூரியன் வெளிச்சத்தில் ஒருவர் பாட்டிலில் இருக்கும் பானத்தை அருந்துகிறார்.,3
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A1IMRSDQ7RO9US,880,gif,a bird is climbing through a cardboard tube.,ஒரு வெள்ளை நிற பறவை குழாயினுள் புகுந்து வெளி வருகிறது.,3
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,gif,a man in a white suit is playing a guitar.,அவன் இசைத்து கொண்டு இருக்கிறான்,3
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,gif,a couple of boys are doing push-ups on stage.,வேலை நடனம் ஆனால் பொழுதுபோக்கு உடற்பயிற்சி,1
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,A person's hand is holding a scooper and putting ice cream into a glass of root beer.,சுவையான குளு குளு கட்டி,1
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,A man in blue jeans and a brown jacket looks into a bag.,"மரங்கள் அடர்ந்த வனப்பகுதியில், ஆண் ஒருவர் கைப்பையை குனிந்து திறக்கிறார்.",1
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,A man white had and black tie is smoking from a pipe.,கறுப்புத் திட்டு தொப்பி அணிந்த அதிகாரி கூர்மையாக ஒரு விஷயத்தைப் பார்த்தார்.,3
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,someone standing on a stage in front of other people close to a microphone,ஆண்கள் பனி சறுக்கு விளையாட்டு  விளையாடுகிறார்கள்.,2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,A dark haired woman is applying lipstick.,சிவப்பு நிற லிப்ஸ்டிக் பயன்படுத்தி ஒரு அழகான பெண் ஒப்பனை பெறுகிறார்.,2
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,gif,a man is laughing while holding a gun,ஒரு மனிதன் துப்பாக்கியை சிரித்துக்கொண்டே பயன்படுத்துகிறான்,4
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,image,A person is taking a drink from a bottle while outside,நல்ல சூரியன் வெளிச்சத்தில் ஒருவர் பாட்டிலில் இருக்கும் பானத்தை அருந்துகிறார்.,4
3QTFNPMJDBVPIVTMYIYU54P7NQ3NZO,A111ZFNLXK1TCO,366,gif,a bird is climbing through a cardboard tube.,ஒரு வெள்ளை நிற பறவை குழாயினுள் புகுந்து வெளி வருகிறது.,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,gif,a person is trying to put a camel in the trunk of a car.,ஒருவன் விலங்கை காரில் அமர்த்துகிறான்,5
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A man with long dark hair is speaking to a baby in his jacket.,குழந்தையை கதகதப்பாக்க தன் குளிர்கால உடைக்குள் வைத்திருக்கும் ஒருவர்.,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A man wearing glasses is lighting a cigarette.,"அவர் புகைபிடிக்கத் தொடங்குகிறார்அவர் மைக்கில் பேசுகிறார் அல்லது பாடுகிறார்,",1
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,gif,a man on a motorcycle is jumping it over a police car.,மோட்டார் சைக்கிள் பறக்கிறது,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A black man with a mustache has a serious look on his face.,இருட்டான பின்னணியில் காருக்குள் அமர்ந்திருக்கும் மனிதர் ஒருவர் வெளியே பார்வையிடுகிறார்.,2
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,gif,a cat has its head stuck inside of a box.,பூனை தலையில் மாட்டிக்கொண்டு விளையாடுகிறது,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,gif,a dog wearing a red cape is riding a scooter.,ஒரு நாய் வண்டி ஓட்டுகிறது,3
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A girl with brown hair and a brown fluffy sweater is looking down and smiling.,மது பண கடையில் பெண்மணி மிகவும் மகிழ்ச்சியாக உள்ளார்,1
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A man wearing a black jacket is sitting down and squinting.,ஒரு  கருப்பு நிற ஆடை அணிந்த ஆண் சிந்தித்து கொண்டுஇருக்கிறார்,2
3SU800BH9B5TZTC48NR3S65XQJBQUP,AERUGEPUVPX1R,417,image,A woman dressed in a revealing black dress exits a black car while a photographer takes her picture.,ஒரு மென்மையான மனிதர் ஒரு பிரபலத்தை ஒரு கேமரா முன் வரவேற்கிறார் .,3
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,gif,a person is trying to put a camel in the trunk of a car.,ஒருவன் விலங்கை காரில் அமர்த்துகிறான்,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A man with long dark hair is speaking to a baby in his jacket.,குழந்தையை கதகதப்பாக்க தன் குளிர்கால உடைக்குள் வைத்திருக்கும் ஒருவர்.,3
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A man wearing glasses is lighting a cigarette.,"அவர் புகைபிடிக்கத் தொடங்குகிறார்அவர் மைக்கில் பேசுகிறார் அல்லது பாடுகிறார்,",3
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,gif,a man on a motorcycle is jumping it over a police car.,மோட்டார் சைக்கிள் பறக்கிறது,1
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A black man with a mustache has a serious look on his face.,இருட்டான பின்னணியில் காருக்குள் அமர்ந்திருக்கும் மனிதர் ஒருவர் வெளியே பார்வையிடுகிறார்.,2
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,gif,a cat has its head stuck inside of a box.,பூனை தலையில் மாட்டிக்கொண்டு விளையாடுகிறது,3
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,gif,a dog wearing a red cape is riding a scooter.,ஒரு நாய் வண்டி ஓட்டுகிறது,4
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A girl with brown hair and a brown fluffy sweater is looking down and smiling.,மது பண கடையில் பெண்மணி மிகவும் மகிழ்ச்சியாக உள்ளார்,1
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A man wearing a black jacket is sitting down and squinting.,ஒரு  கருப்பு நிற ஆடை அணிந்த ஆண் சிந்தித்து கொண்டுஇருக்கிறார்,5
3SU800BH9B5TZTC48NR3S65XQJBQUP,A2DCGTGSVHL9KM,330,image,A woman dressed in a revealing black dress exits a black car while a photographer takes her picture.,ஒரு மென்மையான மனிதர் ஒரு பிரபலத்தை ஒரு கேமரா முன் வரவேற்கிறார் .,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a man in a hat is walking up the stairs holding a bottle of water.,அவர் நடந்து சென்று கொண்டிருக்கிறார்,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,image,Two men are on stage holding guitars.,இசை கலைஞர் ஒருவர் தன் குழு உறுப்பினர்களின் இசையைக் கேட்ட பார்வையாளர்களுக்கு நன்றி தெரிவிக்கிறார்.,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a young man is making a heart shape with his hands and he smiles,நான் உன்னை நேசிக்கிறேன்,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,this is a woman in a slinky dress blowing a kiss.,ஒரு பெண் முத்தம் கொடுக்கிறார்,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a young man in black is dancing and lifting up his shirt.,ஒருவர் நடனம் ஆடிக்  கொண்டு இருக்கிறார்,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a man is wearing sunglasses and smiling while wearing a suit,கோட் பூ பூஞ்சை நபர் நன்றாக உள்ளது,1
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,image,A woman looking through a enlarging glass.,ஒரு பெண் பூத கண்ணாடியில் பார்க்கிறாள்,4
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a group of men are fighting each other.,அனைவரும் சண்டை போட்டு கொண்டு இருக்கின்றனர்,5
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,a man is lighting his cigarette with a lighter,ஒரு ஆண் சிகிரெட் பிடிக்கிறான்,4
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,AVYMEI908YXCT,480,gif,the men are singing and dancing in a car.,மூன்று நபர்கள் பாடி கொண்டு இருக்கிறார்கள்,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a man in a hat is walking up the stairs holding a bottle of water.,அவர் நடந்து சென்று கொண்டிருக்கிறார்,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,image,Two men are on stage holding guitars.,இசை கலைஞர் ஒருவர் தன் குழு உறுப்பினர்களின் இசையைக் கேட்ட பார்வையாளர்களுக்கு நன்றி தெரிவிக்கிறார்.,1
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a young man is making a heart shape with his hands and he smiles,நான் உன்னை நேசிக்கிறேன்,1
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,this is a woman in a slinky dress blowing a kiss.,ஒரு பெண் முத்தம் கொடுக்கிறார்,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a young man in black is dancing and lifting up his shirt.,ஒருவர் நடனம் ஆடிக்  கொண்டு இருக்கிறார்,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a man is wearing sunglasses and smiling while wearing a suit,கோட் பூ பூஞ்சை நபர் நன்றாக உள்ளது,2
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,image,A woman looking through a enlarging glass.,ஒரு பெண் பூத கண்ணாடியில் பார்க்கிறாள்,3
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a group of men are fighting each other.,அனைவரும் சண்டை போட்டு கொண்டு இருக்கின்றனர்,5
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,a man is lighting his cigarette with a lighter,ஒரு ஆண் சிகிரெட் பிடிக்கிறான்,4
3AFT28WXMKFL5Q4OZTALKYMMHN6IO1,A1IMRSDQ7RO9US,982,gif,the men are singing and dancing in a car.,மூன்று நபர்கள் பாடி கொண்டு இருக்கிறார்கள்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,gif,a woman is lighting a cigarette in her mouth,ஒரு பெண்  புகையை பற்ற வைக்கிறாள்,4
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,gif,this is a man putting something on his tongue.,சிகரெட்டை நாக்கால் அணைக்கிறார்,4
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,a woman with a odd look on her face.,என்னை போல் என் பல்லும் அழகுதான் என்று பல்லை காட்டும் வெளிநாட்டு பெண்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,gif,a guy is making a move with his skateboard.,ஒரு பெண் சறுக்கு கட்டையில் ஏறி விளையாடிக்கொண்டிருக்கிறார்.,3
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A man on a couch is holding up a cat.,தன் வளர்ப்பு நாய் உடனான அன்பை வெளிப்படுத்தும் ஆண்மகன்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A young man in a black shirt makes a heart shape with his hands.,தன் காதலை குறியீடாக வெளிப்படுத்துகிறான்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A man with long hair is putting a shirt on.,சட்டை இல்லாத நீண்ட கூந்தல் மனிதன் முகத்தை மறைக்கிறான் .,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A woman holding a guitar is playing with her head back.,பாடும் ஆடும் அழகான பெண்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A  man in a trench coat is putting out a fire with a fire extinguisher.,தீ அணைப்பானுடன் தீயை அணைக்கும் நபர்.,3
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,A1IMRSDQ7RO9US,561,image,A man with short hair sings with intensity.,ஆண் பார்வையாளர்களுக்கு முன் பாடலில் பாடுவது,3
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,gif,a woman is lighting a cigarette in her mouth,ஒரு பெண்  புகையை பற்ற வைக்கிறாள்,3
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,gif,this is a man putting something on his tongue.,சிகரெட்டை நாக்கால் அணைக்கிறார்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,a woman with a odd look on her face.,என்னை போல் என் பல்லும் அழகுதான் என்று பல்லை காட்டும் வெளிநாட்டு பெண்,1
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,gif,a guy is making a move with his skateboard.,ஒரு பெண் சறுக்கு கட்டையில் ஏறி விளையாடிக்கொண்டிருக்கிறார்.,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A man on a couch is holding up a cat.,தன் வளர்ப்பு நாய் உடனான அன்பை வெளிப்படுத்தும் ஆண்மகன்,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A young man in a black shirt makes a heart shape with his hands.,தன் காதலை குறியீடாக வெளிப்படுத்துகிறான்,1
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A man with long hair is putting a shirt on.,சட்டை இல்லாத நீண்ட கூந்தல் மனிதன் முகத்தை மறைக்கிறான் .,1
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A woman holding a guitar is playing with her head back.,பாடும் ஆடும் அழகான பெண்,1
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A  man in a trench coat is putting out a fire with a fire extinguisher.,தீ அணைப்பானுடன் தீயை அணைக்கும் நபர்.,2
3FI30CQHWPWLTCKETNWAHBWI1XSB6W,AVYMEI908YXCT,816,image,A man with short hair sings with intensity.,ஆண் பார்வையாளர்களுக்கு முன் பாடலில் பாடுவது,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,A person on a black motorcycle jumps over a car and truck filled with wooden crates.,ஒரு இளைஞர் இருசக்கர வாகனத்தில் பறக்கிறார்,2
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,A infant is smiling while sitting in a toy car.,அழகான புன்னகையை உதிர்த்தவாறே  தன்னுடைய பொம்மை வண்டியை ஓட்டி கொண்டிருக்கிறது ஒரு குழந்தை,4
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,gif,a man with a towel is talking to someone,ஒருவன் அசைந்து அசைந்து பேசுகிறான்,2
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,Two women sticking out their tongues.,அவர்கள் இருவரும் புகைப்படம் எடுத்துக்கொண்டிருக்கின்றனர்,1
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,An older woman with bright lip stick lights a cigarette in her mouth.,சிவப்பு சாயம் பூசிய உதட்டில் புகை பிடிக்கும் பெண்.,4
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,A young Asian woman is smiling and making a heart shape with her hands.,அழகான இளம்பெண் தன் அன்பை வெளிப்படுத்துகிறாள்.,2
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,gif,a man is sitting in a chair going through papers.,ஒருவர் பேப்பரை அடுத்தடுத்து பார்க்கிறார்,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,A woman with her hair pulled up is smoking a cigarette and looking down.,ஒரு பெண் தன் கையில் சிகரெட்டை வைத்திருக்கிறாள்.,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,image,Two men are running on a blue indoor track.,இரண்டு பேர் உள் விளையாட்டு அரங்கில் ஓடிப் பயிற்சி செய்து கொண்டிருக்கின்றனர்.,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,AVYMEI908YXCT,370,gif,a man is kissing a woman on the for head.,இவன் காதலிக்கு அன்புடன் முத்தமிடுகிறான்,4
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,A person on a black motorcycle jumps over a car and truck filled with wooden crates.,ஒரு இளைஞர் இருசக்கர வாகனத்தில் பறக்கிறார்,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,A infant is smiling while sitting in a toy car.,அழகான புன்னகையை உதிர்த்தவாறே  தன்னுடைய பொம்மை வண்டியை ஓட்டி கொண்டிருக்கிறது ஒரு குழந்தை,1
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,gif,a man with a towel is talking to someone,ஒருவன் அசைந்து அசைந்து பேசுகிறான்,4
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,Two women sticking out their tongues.,அவர்கள் இருவரும் புகைப்படம் எடுத்துக்கொண்டிருக்கின்றனர்,1
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,An older woman with bright lip stick lights a cigarette in her mouth.,சிவப்பு சாயம் பூசிய உதட்டில் புகை பிடிக்கும் பெண்.,5
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,A young Asian woman is smiling and making a heart shape with her hands.,அழகான இளம்பெண் தன் அன்பை வெளிப்படுத்துகிறாள்.,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,gif,a man is sitting in a chair going through papers.,ஒருவர் பேப்பரை அடுத்தடுத்து பார்க்கிறார்,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,A woman with her hair pulled up is smoking a cigarette and looking down.,ஒரு பெண் தன் கையில் சிகரெட்டை வைத்திருக்கிறாள்.,3
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,image,Two men are running on a blue indoor track.,இரண்டு பேர் உள் விளையாட்டு அரங்கில் ஓடிப் பயிற்சி செய்து கொண்டிருக்கின்றனர்.,1
30P8I9JKPNY4JMI6TLD5QHCP8UX5VG,A1IMRSDQ7RO9US,699,gif,a man is kissing a woman on the for head.,இவன் காதலிக்கு அன்புடன் முத்தமிடுகிறான்,4
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A man listens to another man while chewing on a toothpick.,ௐரு ஆண் தனது வாயில் புகையிலை வைத்திருக்கிறார்.,1
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A young man is smiling while holding his hands in the air.,விளையாட்டு சீருடை அணிந்த ஒருவர் இரு உள்ளங்கைகளும் தெரிவது போன்று கைகளை உயர்த்தி பார்வையாளர்களுக்கு தன்னுடைய மகிழ்ச்சியை வெளிப்படுத்துகிறார்.,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,gif,a goat is eating peanut butter from a spoon.,ஒரு ஆடு உணவு சாப்பிடுகிறது,3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,gif,a woman yells at a man sitting in a chair.,ஒரு மனிதன் நாற்காலியில் பின்னாடி சாய்கிறான்,3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,Two stylish young asian men are looking down at something.,மேடை கலைஞர் பார்வையாளர்களுடன் தொடர்பு கொள்கிறார்கள்.,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A man with bleached blond hair is singing into a microphone.,"வெண்ணிற தலை முடியுடன், ஒலி வாங்கியின் முன் ஆண் ஒருவர் நின்றுள்ளார்.",3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A man wearing white is playing an electric guitar on stage.,இது ஒரு இசைக் கலைஞரின் கிதார் மிகவும் தீவிரமாக வாசிக்கும் படம்,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A dog running in  circles.,கருப்பு பூனை ஒன்று தரையில் ஓடுகிறது,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,image,A woman with long dark hair is looking over her shoulder.,"கருப்பு நிற உடை அணிந்த பெண், சாலையை காட்டுகிறாள்.",1
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,AVYMEI908YXCT,615,gif,several people are ice skating on a link.,அனைவரும் விளையாட்டு மைதானத்தில் விளையாடுகின்றன,3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A man listens to another man while chewing on a toothpick.,ௐரு ஆண் தனது வாயில் புகையிலை வைத்திருக்கிறார்.,3
