HITId,WorkerId,WorkTimeInSeconds,key,english,hindi,rating
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,A3TKUXUTDX6FBF,115,m20,a black dog is standing outside in the dark of night.,रात के अंधेरे मे एक काला कुत्ता।,5
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,gif,a girl wearing a leather jacket is dancing behind a man.,खुशी में नृत्य करती एक लड़की,3
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,m20,a little girl twirls around in a flowery dress.,फ्रॉक के साथ सुंदर लडकी।,2
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,image,A man is on his knees with his arms up at the bottom of a staircase.,आदमी सीढ़ी से गिर गया,1
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,image,A person on a black motorcycle jumps over a car and truck filled with wooden crates.,आदमी बाइक से स्टंट कर रहा है,3
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,m20,man in red shirt climbing rock cliff.,एक पर्वत रोही पहाड पर चढने का प्रयास कर रहा है।,3
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,m20,the man is pitching a baseball on a dirt mound.,खिलाडी बेसबॉल का खेल खेलते हुए।,3
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,gif,a man is laughing while holding a gun,हाथ में पिस्तौल रखकर एक आदमी हंस रहा है |,5
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,image,Two men are singing into microphones.,दो लड़के ध्वनि-विस्तारक के सामने गा रहे हैं जिनमें एक लड़के ने काला चश्मा और टोपी पहनी है,3
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,m20,a black dog running through water.,पानी के अंदर चलते हुए एक काला कुत्ता।,5
34D9ZRXCZW7LX0DJUMZHN5840VHSAY,AF2GUPXX9MYSS,446,m20,a black dog is standing outside in the dark of night.,रात के अंधेरे मे एक काला कुत्ता।,4
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,a man is unbuttoning his shirt and looking straight ahead,लाल कमीज पहना हुआ एक आदमी कमीज का बटन डाल रहा है |,2
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,a man is in the back of a car smoking his cigarette,चलती गाड़ी में एक इंसान धूर्मपान का सेवन कर रहा है,3
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,m20,a kite surfer is doing a flip over the waves.,एक व्यक्ति पानी में जा रहा है।,1
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,two men are on a stage singing and dancing,दो लोग माइक पर गा रहे हैं।,1
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,a guy is making a move with his skateboard.,एक लड़का स्केट चला रहा है,4
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,a man is hitting another man in the face with a bat.,दो आदमी के बीच लडाई हो रही है,1
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,the man is singing while playing guitar.,लड़का गाना गा रहा था,1
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,m20,a child is leaping from one bed to another in the same room.,लडका एक बेड से दूसरे बेड कूद रहा है।,4
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,gif,a man is feeding a group of pigeons.,आदमी कबूतर को दान खिला रहा है,5
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,AGPGH9GLV1UAW,155,m20,two boys stand in the surf.,समुद्र में खेलते दो लडके।,3
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,a man is unbuttoning his shirt and looking straight ahead,लाल कमीज पहना हुआ एक आदमी कमीज का बटन डाल रहा है |,1
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,a man is in the back of a car smoking his cigarette,चलती गाड़ी में एक इंसान धूर्मपान का सेवन कर रहा है,4
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,m20,a kite surfer is doing a flip over the waves.,एक व्यक्ति पानी में जा रहा है।,2
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,two men are on a stage singing and dancing,दो लोग माइक पर गा रहे हैं।,3
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,a guy is making a move with his skateboard.,एक लड़का स्केट चला रहा है,3
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,a man is hitting another man in the face with a bat.,दो आदमी के बीच लडाई हो रही है,3
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,the man is singing while playing guitar.,लड़का गाना गा रहा था,2
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,m20,a child is leaping from one bed to another in the same room.,लडका एक बेड से दूसरे बेड कूद रहा है।,4
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,gif,a man is feeding a group of pigeons.,आदमी कबूतर को दान खिला रहा है,5
3S8A4GJRE8G02QIKY4NAINQP3GLV6G,A2AJIKFMHK85XN,213,m20,two boys stand in the surf.,समुद्र में खेलते दो लडके।,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,gif,a man with dark hair and a mustache speaks.,घनी मूँछों वाला एक पुरुष बातें करते हुए।,3
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,m20,the hikers are climbing up the mountains.,लोग ट्रैकिंग कर रहे है।,3
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,image,A man white had and black tie is smoking from a pipe.,आदमी ने सफेद टोपी सिर पर पहना है।,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,m20,the dog is walking with a toy.,काले रंग के कुत्ते के पास एक वस्तु होती है।,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,image,A young asian man is smiling and waving at the camera while seated in front of a microphone.,काळा कपड़े वाला आदमी हाथ दिखाकर मुश्कुर्रा रहा है,2
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,m20,a group of people walk through a shopping mall.,लोग शोप्पिंग कर्ते हुए।,2
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,m20,two children are on a fairground ride.,बच्चा खेल रहा है।,3
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,image,A man with his arm raised stands over a flipped  table.,यह बच्चा खुश हो रहा है I,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,image,someone standing on a stage in front of other people close to a microphone,स्टेडियम में खेल रहे हैं I,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,AERUGEPUVPX1R,286,gif,an angry young man flips over a coffee table.,लड़की से बहस करने के बाद लड़का गुस्से में मेज को पलट रहा है,4
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,gif,a man with dark hair and a mustache speaks.,घनी मूँछों वाला एक पुरुष बातें करते हुए।,5
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,m20,the hikers are climbing up the mountains.,लोग ट्रैकिंग कर रहे है।,3
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,image,A man white had and black tie is smoking from a pipe.,आदमी ने सफेद टोपी सिर पर पहना है।,2
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,m20,the dog is walking with a toy.,काले रंग के कुत्ते के पास एक वस्तु होती है।,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,image,A young asian man is smiling and waving at the camera while seated in front of a microphone.,काळा कपड़े वाला आदमी हाथ दिखाकर मुश्कुर्रा रहा है,3
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,m20,a group of people walk through a shopping mall.,लोग शोप्पिंग कर्ते हुए।,2
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,m20,two children are on a fairground ride.,बच्चा खेल रहा है।,2
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,image,A man with his arm raised stands over a flipped  table.,यह बच्चा खुश हो रहा है I,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,image,someone standing on a stage in front of other people close to a microphone,स्टेडियम में खेल रहे हैं I,1
3WKGUBL7T4ZJRY2C1CSPYG89GRDL42,ARPEUROY7288U,379,gif,an angry young man flips over a coffee table.,लड़की से बहस करने के बाद लड़का गुस्से में मेज को पलट रहा है,2
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,image,A man is in a public square attacking a person in a costume.,सफेद शर्ट और काली पतलून में एक आदमी एक शुभंकर धकेल रहा है,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,m20,two young children are playing with toys.,दो प्यारे बच्चे खिलौनों से खेल रहे हैं।,4
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,gif,a woman is lighting a cigarette in her mouth,एक महिला लाइटर के साथ सिगरेट जला रही है,5
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,image,There is a shelf in a closet with some hangers.,परदे दिख रहे है I,1
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,m20,a dog is digging a hole in the sand.,एक कुत्ता मिट्टी में आराम फरमा रहा है।,2
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,image,a man with his eyes shut singing into a microphone.,कोई गाना गा रहा है,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,m20,a man plays a guitar for a sick child in a hospital.,एक आदमी अस्पताल में बच्ची को संगीत सुना रहा है।,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,image,A man with long hair is putting a shirt on.,बड़े बालों से ढके चेहरे वाला एक दुबला सा व्यक्ति जो शर्ट या तो पहन या उतार रहा है।,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,gif,a guy wearing a cowboy hat is singing into a microphone.,एक व्यक्ति एक चरवाहे टोपी पहने एक गीत गा रहा है,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,AF2GUPXX9MYSS,1557,image,A man is leaning over a young woman who is sleeping on a couch.,एक महिला सोफे पर आँखे बंद करके पड़ी है जबकि एक आदमी उस पर झुका हुआ कुछ देख रहा है,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,image,A man is in a public square attacking a person in a costume.,सफेद शर्ट और काली पतलून में एक आदमी एक शुभंकर धकेल रहा है,2
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,m20,two young children are playing with toys.,दो प्यारे बच्चे खिलौनों से खेल रहे हैं।,5
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,gif,a woman is lighting a cigarette in her mouth,एक महिला लाइटर के साथ सिगरेट जला रही है,4
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,image,There is a shelf in a closet with some hangers.,परदे दिख रहे है I,1
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,m20,a dog is digging a hole in the sand.,एक कुत्ता मिट्टी में आराम फरमा रहा है।,2
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,image,a man with his eyes shut singing into a microphone.,कोई गाना गा रहा है,2
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,m20,a man plays a guitar for a sick child in a hospital.,एक आदमी अस्पताल में बच्ची को संगीत सुना रहा है।,4
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,image,A man with long hair is putting a shirt on.,बड़े बालों से ढके चेहरे वाला एक दुबला सा व्यक्ति जो शर्ट या तो पहन या उतार रहा है।,3
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,gif,a guy wearing a cowboy hat is singing into a microphone.,एक व्यक्ति एक चरवाहे टोपी पहने एक गीत गा रहा है,5
3VDI8GSXBK64O7BD2OLM20J6MWNG8Y,A2AJIKFMHK85XN,131,image,A man is leaning over a young woman who is sleeping on a couch.,एक महिला सोफे पर आँखे बंद करके पड़ी है जबकि एक आदमी उस पर झुका हुआ कुछ देख रहा है,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A man with long dark hair is speaking to a baby in his jacket.,आदमी के जैकेट के अंदर बच्चा है,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A man with short hair sings with intensity.,यह पुरुष गा रहा है I,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,gif,a baby is playing in a fake car.,एक बच्चा अपनी मोटर कार में खेलते हुए मुस्कुरा रहा है,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A man wearing white is playing an electric guitar on stage.,सफेद पोशाक में एक आदमी एक सितार बजा रहा है,3
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A woman looking through a enlarging glass.,एक लड़की आवर्धक चश्मे के माध्यम से देख रही है।,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,m20,"a boy with a purple , spiky mohawk plays violin.",वायलिन बजाता बच्चा।,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,m20,a dog is chasing after a ball in a field.,एक कुत्ता एक घास के मैदान में एक गेंद को खेलता है।,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,gif,this image is of a man lighting his cigarette with a match.,एक व्यक्ति माचिस की तीली से अपनी सिगरेट जला रहा है,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A man with bleached blond hair is singing into a microphone.,मेरा गाना सुनिए।,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,AGPGH9GLV1UAW,619,image,A man wearing a black jacket is sitting down and squinting.,यह पुरुष सोच रहा है I,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A man with long dark hair is speaking to a baby in his jacket.,आदमी के जैकेट के अंदर बच्चा है,3
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A man with short hair sings with intensity.,यह पुरुष गा रहा है I,3
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,gif,a baby is playing in a fake car.,एक बच्चा अपनी मोटर कार में खेलते हुए मुस्कुरा रहा है,2
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A man wearing white is playing an electric guitar on stage.,सफेद पोशाक में एक आदमी एक सितार बजा रहा है,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A woman looking through a enlarging glass.,एक लड़की आवर्धक चश्मे के माध्यम से देख रही है।,5
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,m20,"a boy with a purple , spiky mohawk plays violin.",वायलिन बजाता बच्चा।,2
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,m20,a dog is chasing after a ball in a field.,एक कुत्ता एक घास के मैदान में एक गेंद को खेलता है।,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,gif,this image is of a man lighting his cigarette with a match.,एक व्यक्ति माचिस की तीली से अपनी सिगरेट जला रहा है,4
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A man with bleached blond hair is singing into a microphone.,मेरा गाना सुनिए।,1
31N9JPQXJUV3RATSSWSN5XL2QRZNHS,A34HSPNUYSHSR,1179,image,A man wearing a black jacket is sitting down and squinting.,यह पुरुष सोच रहा है I,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,a goat is eating peanut butter from a spoon.,एक आदमी बकरी को बिस्कुट खिला रहा है |,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,a man is a tossing a cat at another man,भूरे बालों वाले एक पुरुष ने दूसरे पुरुष पर एक बिल्ली फेंक दी है।,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,two woman are sticking their tongues out.,दो लड़कियां जीभ बाहर निकाल रही है,3
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,image,A woman with long brown hair and a green dress is swinging while holding onto a rope.,यह लड़की जूला जुल रही है,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,image,A young man in a black shirt makes a heart shape with his hands.,एक युवा लड़का मुस्कुरा रहा है और अपनी उंगलियों से दिल का निशान बना रहा है।,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,a person is trying to put a camel in the trunk of a car.,काले कपडे पहने हुए एक आदमी एक सफ़ेद ऊँठ को ज़बरदस्ती गाड़ी की डिक्की में धकेल रहा है |,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,a man is kissing a woman on the for head.,एक लड़का एक लड़की के मस्तक पर चूमता है |,5
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,a woman is holding a lit cigarette in her hand.,एक महिला अपनी उँगलियों के बीच एक सिगरेट पकड़े हुए है,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,m20,a man is riding a kayak through water.,आदमी नदी पर नौका विहार कर रहा है।,3
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,AGPGH9GLV1UAW,517,gif,"a woman, wearing a leopard print dress and long white coat, walks forward.",सफ़ेद लम्बी कोट पहनी हुई एक औरत बड़े दीवार और कटघरेवाले आँगन में चल रही है |,1
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,a goat is eating peanut butter from a spoon.,एक आदमी बकरी को बिस्कुट खिला रहा है |,2
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,a man is a tossing a cat at another man,भूरे बालों वाले एक पुरुष ने दूसरे पुरुष पर एक बिल्ली फेंक दी है।,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,two woman are sticking their tongues out.,दो लड़कियां जीभ बाहर निकाल रही है,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,image,A woman with long brown hair and a green dress is swinging while holding onto a rope.,यह लड़की जूला जुल रही है,2
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,image,A young man in a black shirt makes a heart shape with his hands.,एक युवा लड़का मुस्कुरा रहा है और अपनी उंगलियों से दिल का निशान बना रहा है।,3
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,a person is trying to put a camel in the trunk of a car.,काले कपडे पहने हुए एक आदमी एक सफ़ेद ऊँठ को ज़बरदस्ती गाड़ी की डिक्की में धकेल रहा है |,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,a man is kissing a woman on the for head.,एक लड़का एक लड़की के मस्तक पर चूमता है |,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,a woman is holding a lit cigarette in her hand.,एक महिला अपनी उँगलियों के बीच एक सिगरेट पकड़े हुए है,4
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,m20,a man is riding a kayak through water.,आदमी नदी पर नौका विहार कर रहा है।,3
3Q7TKIAPPYNWRUL5UNTI1K2FT46DL7,A3TKUXUTDX6FBF,337,gif,"a woman, wearing a leopard print dress and long white coat, walks forward.",सफ़ेद लम्बी कोट पहनी हुई एक औरत बड़े दीवार और कटघरेवाले आँगन में चल रही है |,3
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,m20,a black dog plays with a toy on the grass.,एक कुत्ता अपने मुंह में कुछ लिए घूम रहा है।,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,gif,a man is singing into a microphone while holding a guitar.,हाथ में गिटार थामकर एक आदमी माइक पर गा रहा है |,5
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,image,A man wearing blue jeans and a black jacket is jumping near a dinning table.,लड़का डांस कर रहा है,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,m20,a group of children in the ocean.,पानी में तैरते हुए बच्चे।,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,m20,the young boy learns how to ride a bike with his dad.,एक लडका एक बच्चे को साइकिल सिखा रहा है।,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,image,A boy sits smiling in a classroom.,व्यक्ति कैमरा की तरफ देखकर मुस्कुरा रहा है,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,m20,a boy climbs up some rocks.,सफेद टोपी पहने हुए एक बच्चा कुछ पत्थरों के बीच झुक के चलता दिख रहा है।,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,image,a person looking up at the ceiling most likely in distress.,एक आदमी लेटा दिखाई पड़ता है I,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,m20,a woman running into surf.,समुद्र में लहरो में चलती एक औरत।,3
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,AGPGH9GLV1UAW,247,gif,a man is performing a song into a microphone,एक इन्सान माइक के सामने गाना गा रहा है,5
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,m20,a black dog plays with a toy on the grass.,एक कुत्ता अपने मुंह में कुछ लिए घूम रहा है।,2
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,gif,a man is singing into a microphone while holding a guitar.,हाथ में गिटार थामकर एक आदमी माइक पर गा रहा है |,5
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,image,A man wearing blue jeans and a black jacket is jumping near a dinning table.,लड़का डांस कर रहा है,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,m20,a group of children in the ocean.,पानी में तैरते हुए बच्चे।,3
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,m20,the young boy learns how to ride a bike with his dad.,एक लडका एक बच्चे को साइकिल सिखा रहा है।,4
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,image,A boy sits smiling in a classroom.,व्यक्ति कैमरा की तरफ देखकर मुस्कुरा रहा है,2
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,m20,a boy climbs up some rocks.,सफेद टोपी पहने हुए एक बच्चा कुछ पत्थरों के बीच झुक के चलता दिख रहा है।,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,image,a person looking up at the ceiling most likely in distress.,एक आदमी लेटा दिखाई पड़ता है I,1
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,m20,a woman running into surf.,समुद्र में लहरो में चलती एक औरत।,3
39HYCOOPLTYGXC3QUZUX1XH4T9WDM9,A2AJIKFMHK85XN,201,gif,a man is performing a song into a microphone,एक इन्सान माइक के सामने गाना गा रहा है,5
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,image,A man in blue jeans and a brown jacket looks into a bag.,मैं इसे जल्दी से ले जाऊंगा।,1
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,image,Two men are running on a blue indoor track.,दो आदमी भाग रहे है।,3
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,image,A  man in a trench coat is putting out a fire with a fire extinguisher.,यह व्यक्ति आग बुझा रहा है I,4
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,image,A woman wearing leopard print dress and a white jacket is walking forward.,तेंदुआ छपाई की पोशाक और सफेद कोट में एक महिला चल रही है,5
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,m20,two brown dogs runs through the water.,दो कुत्ते पानी में जोर से दौडे जा रहे है।,4
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,gif,a man is looking straight ahead and pointing his finger,सफेद टी शर्ट वाला लड़का उंगली दिखा रहा है,1
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,gif,a woman yells at a man sitting in a chair.,लड़का और लड़की बात कर रहे है,2
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,m20,little boy swinging fast in tire swing.,एक छोटा बच्चा पाहिये के बने झूले में झूल रहा है।,5
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,gif,a man stands up with a cat on his head.,आदमी के सिर के ऊपर बिल्ली है,3
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A34HSPNUYSHSR,127,m20,the little boy is wearing white shorts.,बच्चा घर मैं खडा है।,1
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A2AJIKFMHK85XN,161,image,A man in blue jeans and a brown jacket looks into a bag.,मैं इसे जल्दी से ले जाऊंगा।,1
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A2AJIKFMHK85XN,161,image,Two men are running on a blue indoor track.,दो आदमी भाग रहे है।,3
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A2AJIKFMHK85XN,161,image,A  man in a trench coat is putting out a fire with a fire extinguisher.,यह व्यक्ति आग बुझा रहा है I,2
3OCZWXS70TK1NH6CFHBZ38ENGN8L57,A2AJIKFMHK85XN,161,image,A woman wearing leopard print dress and a white jacket is walking forward.,तेंदुआ छपाई की पोशाक और सफेद कोट में एक महिला चल रही है,5
